CHEMBL.COMPOUND:CHEMBL58,0.9827765822410583
CHEMBL.COMPOUND:CHEMBL289277,0.9827749133110046
CHEMBL.COMPOUND:CHEMBL297453,0.9827325344085693
CHEMBL.COMPOUND:CHEMBL1484,0.9821076989173889
CHEMBL.COMPOUND:CHEMBL205596,0.981408417224884
CHEMBL.COMPOUND:CHEMBL226335,0.9810521602630615
CHEMBL.COMPOUND:CHEMBL224867,0.980166494846344
CHEMBL.COMPOUND:CHEMBL145,0.9799341559410095
CHEMBL.COMPOUND:CHEMBL1464,0.9798558950424194
CHEMBL.COMPOUND:CHEMBL58510,0.9797195196151733
CHEMBL.COMPOUND:CHEMBL113,0.9795886278152466
CHEMBL.COMPOUND:CHEMBL1069,0.9792501926422119
CHEMBL.COMPOUND:CHEMBL104,0.9789470434188843
CHEMBL.COMPOUND:CHEMBL130,0.9787477254867554
CHEMBL.COMPOUND:CHEMBL719,0.978517472743988
CHEMBL.COMPOUND:CHEMBL590799,0.9782263040542603
CHEMBL.COMPOUND:CHEMBL939,0.9780938625335693
CHEMBL.COMPOUND:CHEMBL1491,0.9778425693511963
CHEMBL.COMPOUND:CHEMBL1489,0.9777946472167969
CHEMBL.COMPOUND:CHEMBL599,0.9775846600532532
CHEMBL.COMPOUND:CHEMBL1090,0.9774153828620911
CHEMBL.COMPOUND:CHEMBL1201219,0.977283239364624
CHEMBL.COMPOUND:CHEMBL159,0.9772037267684937
CHEMBL.COMPOUND:CHEMBL99,0.9771888256072998
CHEMBL.COMPOUND:CHEMBL1201220,0.977068305015564
CHEMBL.COMPOUND:CHEMBL33,0.9766112565994263
CHEMBL.COMPOUND:CHEMBL222280,0.9762802720069885
CHEMBL.COMPOUND:CHEMBL52440,0.9762319922447205
CHEMBL.COMPOUND:CHEMBL547,0.9761281609535217
CHEMBL.COMPOUND:CHEMBL562,0.9761097431182861
CHEMBL.COMPOUND:CHEMBL7568,0.9757655262947083
CHEMBL.COMPOUND:CHEMBL1082,0.9757111668586731
CHEMBL.COMPOUND:CHEMBL118,0.9756394624710083
CHEMBL.COMPOUND:CHEMBL25,0.9755964875221252
CHEMBL.COMPOUND:CHEMBL965,0.9753658771514893
CHEMBL.COMPOUND:CHEMBL853,0.9752565026283264
CHEMBL.COMPOUND:CHEMBL448,0.9752309322357178
CHEMBL.COMPOUND:CHEMBL294199,0.9751895070075989
CHEMBL.COMPOUND:CHEMBL728,0.9751092195510864
CHEMBL.COMPOUND:CHEMBL810,0.9749119281768799
CHEMBL.COMPOUND:CHEMBL374731,0.9748178720474243
CHEMBL.COMPOUND:CHEMBL9514,0.9746766686439514
CHEMBL.COMPOUND:CHEMBL704,0.9743834733963013
CHEMBL.COMPOUND:CHEMBL1024,0.9743699431419373
CHEMBL.COMPOUND:CHEMBL406393,0.9743435978889465
CHEMBL.COMPOUND:CHEMBL444814,0.9742657542228699
CHEMBL.COMPOUND:CHEMBL1377,0.9742161631584167
CHEMBL.COMPOUND:CHEMBL991,0.9740172028541565
CHEMBL.COMPOUND:CHEMBL11,0.9739518165588379
CHEMBL.COMPOUND:CHEMBL537,0.9737837314605713
CHEMBL.COMPOUND:CHEMBL142652,0.9736193418502808
CHEMBL.COMPOUND:CHEMBL193240,0.9734768867492676
CHEMBL.COMPOUND:CHEMBL1229,0.973467230796814
CHEMBL.COMPOUND:CHEMBL1423,0.9734077453613281
CHEMBL.COMPOUND:CHEMBL140,0.973326563835144
CHEMBL.COMPOUND:CHEMBL1536,0.9730504155158997
CHEMBL.COMPOUND:CHEMBL150,0.9730212092399597
CHEMBL.COMPOUND:CHEMBL291962,0.972852885723114
CHEMBL.COMPOUND:CHEMBL1554,0.972783088684082
CHEMBL.COMPOUND:CHEMBL385517,0.9727822542190552
CHEMBL.COMPOUND:CHEMBL345768,0.9727802276611328
CHEMBL.COMPOUND:CHEMBL2105759,0.972466230392456
CHEMBL.COMPOUND:CHEMBL57,0.9722537398338318
CHEMBL.COMPOUND:CHEMBL52,0.9721233248710632
CHEMBL.COMPOUND:CHEMBL121,0.9718188047409058
CHEMBL.COMPOUND:CHEMBL172513,0.9717333316802979
CHEMBL.COMPOUND:CHEMBL423192,0.9716393947601318
CHEMBL.COMPOUND:CHEMBL165,0.9716120362281799
CHEMBL.COMPOUND:CHEMBL1697852,0.9715879559516907
CHEMBL.COMPOUND:CHEMBL957,0.971531867980957
CHEMBL.COMPOUND:CHEMBL301735,0.9714617729187012
CHEMBL.COMPOUND:CHEMBL674,0.9713982939720154
CHEMBL.COMPOUND:CHEMBL2107825,0.9713906645774841
CHEMBL.COMPOUND:CHEMBL473,0.9711517691612244
CHEMBL.COMPOUND:CHEMBL83,0.9711366891860962
CHEMBL.COMPOUND:CHEMBL223228,0.9711002707481384
CHEMBL.COMPOUND:CHEMBL94,0.971019983291626
CHEMBL.COMPOUND:CHEMBL932,0.9709991216659546
CHEMBL.COMPOUND:CHEMBL444633,0.9709775447845459
CHEMBL.COMPOUND:CHEMBL2107333,0.9708680510520935
CHEMBL.COMPOUND:CHEMBL66879,0.970824658870697
CHEMBL.COMPOUND:CHEMBL1397,0.9708111882209778
CHEMBL.COMPOUND:CHEMBL284616,0.9707319140434265
CHEMBL.COMPOUND:CHEMBL64391,0.9705060720443726
CHEMBL.COMPOUND:CHEMBL820,0.9702122807502747
CHEMBL.COMPOUND:CHEMBL267345,0.9702080488204956
CHEMBL.COMPOUND:CHEMBL1483,0.9701809287071228
CHEMBL.COMPOUND:CHEMBL435,0.9701787829399109
CHEMBL.COMPOUND:CHEMBL296588,0.9701706767082214
CHEMBL.COMPOUND:CHEMBL314854,0.9701446294784546
CHEMBL.COMPOUND:CHEMBL671,0.9701045751571655
CHEMBL.COMPOUND:CHEMBL1186579,0.970075786113739
CHEMBL.COMPOUND:CHEMBL164660,0.9700486660003662
CHEMBL.COMPOUND:CHEMBL76688,0.9699946641921997
CHEMBL.COMPOUND:CHEMBL617,0.9699438214302063
CHEMBL.COMPOUND:CHEMBL1241590,0.9698849320411682
CHEMBL.COMPOUND:CHEMBL18442,0.9698487520217896
CHEMBL.COMPOUND:CHEMBL1407943,0.9697748422622681
CHEMBL.COMPOUND:CHEMBL1727,0.9696345925331116
CHEMBL.COMPOUND:CHEMBL1586,0.9696195125579834
CHEMBL.COMPOUND:CHEMBL1540,0.969581663608551
CHEMBL.COMPOUND:CHEMBL1639,0.9693244695663452
CHEMBL.COMPOUND:CHEMBL1651906,0.9693239331245422
CHEMBL.COMPOUND:CHEMBL129795,0.9693117737770081
CHEMBL.COMPOUND:CHEMBL396460,0.9692711234092712
CHEMBL.COMPOUND:CHEMBL42710,0.9692330360412598
CHEMBL.COMPOUND:CHEMBL145347,0.9691645503044128
CHEMBL.COMPOUND:CHEMBL1201335,0.9691383242607117
CHEMBL.COMPOUND:CHEMBL137,0.9690975546836853
CHEMBL.COMPOUND:CHEMBL446,0.9690224528312683
CHEMBL.COMPOUND:CHEMBL462547,0.9689913988113403
CHEMBL.COMPOUND:CHEMBL1219,0.9689797759056091
CHEMBL.COMPOUND:CHEMBL1560,0.9688900113105774
CHEMBL.COMPOUND:CHEMBL1370,0.9688757658004761
CHEMBL.COMPOUND:CHEMBL563,0.9686762094497681
CHEMBL.COMPOUND:CHEMBL1460,0.9686044454574585
CHEMBL.COMPOUND:CHEMBL986,0.968565046787262
CHEMBL.COMPOUND:CHEMBL42743,0.9685159921646118
CHEMBL.COMPOUND:CHEMBL849,0.9685122966766357
CHEMBL.COMPOUND:CHEMBL460026,0.968500018119812
CHEMBL.COMPOUND:CHEMBL139367,0.9684919118881226
CHEMBL.COMPOUND:CHEMBL1229211,0.9683240652084351
CHEMBL.COMPOUND:CHEMBL388727,0.9682902693748474
CHEMBL.COMPOUND:CHEMBL184,0.9682600498199463
CHEMBL.COMPOUND:CHEMBL191,0.9681186676025391
CHEMBL.COMPOUND:CHEMBL506678,0.9680904746055603
CHEMBL.COMPOUND:CHEMBL158,0.9680495262145996
CHEMBL.COMPOUND:CHEMBL1120,0.9680414795875549
CHEMBL.COMPOUND:CHEMBL2023898,0.9679728746414185
CHEMBL.COMPOUND:CHEMBL846,0.9679043292999268
CHEMBL.COMPOUND:CHEMBL9352,0.967864990234375
CHEMBL.COMPOUND:CHEMBL470670,0.967768132686615
CHEMBL.COMPOUND:CHEMBL74656,0.9677567481994629
CHEMBL.COMPOUND:CHEMBL499783,0.9677114486694336
CHEMBL.COMPOUND:CHEMBL1535,0.9676690101623535
CHEMBL.COMPOUND:CHEMBL258734,0.9676440358161926
CHEMBL.COMPOUND:CHEMBL63,0.967616856098175
CHEMBL.COMPOUND:CHEMBL473159,0.9675901532173157
CHEMBL.COMPOUND:CHEMBL1163,0.9674883484840393
CHEMBL.COMPOUND:CHEMBL434,0.967481791973114
CHEMBL.COMPOUND:CHEMBL19980,0.9674394726753235
CHEMBL.COMPOUND:CHEMBL1478,0.9674368500709534
CHEMBL.COMPOUND:CHEMBL8145,0.9673618674278259
CHEMBL.COMPOUND:CHEMBL1790041,0.9673503041267395
CHEMBL.COMPOUND:CHEMBL439,0.9673264622688293
CHEMBL.COMPOUND:CHEMBL90593,0.9673258066177368
CHEMBL.COMPOUND:CHEMBL34259,0.9673140048980713
CHEMBL.COMPOUND:CHEMBL553,0.9672707915306091
CHEMBL.COMPOUND:CHEMBL43,0.9672071933746338
CHEMBL.COMPOUND:CHEMBL1408862,0.9670548439025879
CHEMBL.COMPOUND:CHEMBL1144,0.9670203924179077
CHEMBL.COMPOUND:CHEMBL515,0.9668370485305786
CHEMBL.COMPOUND:CHEMBL917,0.9667341709136963
CHEMBL.COMPOUND:CHEMBL1516,0.9666928052902222
CHEMBL.COMPOUND:CHEMBL306946,0.9666680097579956
CHEMBL.COMPOUND:CHEMBL428880,0.9665195345878601
CHEMBL.COMPOUND:CHEMBL1601669,0.966469407081604
CHEMBL.COMPOUND:CHEMBL1568,0.9664586186408997
CHEMBL.COMPOUND:CHEMBL51085,0.9664567112922668
CHEMBL.COMPOUND:CHEMBL3747259,0.9664000868797302
CHEMBL.COMPOUND:CHEMBL274323,0.9663079380989075
CHEMBL.COMPOUND:CHEMBL1014,0.9663078784942627
CHEMBL.COMPOUND:CHEMBL1448,0.9662759900093079
CHEMBL.COMPOUND:CHEMBL1197091,0.9662640690803528
CHEMBL.COMPOUND:CHEMBL2135460,0.9662227630615234
CHEMBL.COMPOUND:CHEMBL198877,0.9661518335342407
CHEMBL.COMPOUND:CHEMBL175691,0.9661282300949097
CHEMBL.COMPOUND:CHEMBL89598,0.9659993648529053
CHEMBL.COMPOUND:CHEMBL217092,0.9659037590026855
CHEMBL.COMPOUND:CHEMBL45,0.9658695459365845
CHEMBL.COMPOUND:CHEMBL195008,0.9657964706420898
CHEMBL.COMPOUND:CHEMBL276832,0.9657687544822693
CHEMBL.COMPOUND:CHEMBL116943,0.9657491445541382
CHEMBL.COMPOUND:CHEMBL1401,0.9656827449798584
CHEMBL.COMPOUND:CHEMBL376140,0.9656046032905579
CHEMBL.COMPOUND:CHEMBL729,0.9655885696411133
CHEMBL.COMPOUND:CHEMBL154,0.965575098991394
CHEMBL.COMPOUND:CHEMBL454801,0.9655538201332092
CHEMBL.COMPOUND:CHEMBL1425,0.9655097723007202
CHEMBL.COMPOUND:CHEMBL1096927,0.9655078053474426
CHEMBL.COMPOUND:CHEMBL1366,0.9654642343521118
CHEMBL.COMPOUND:CHEMBL1615807,0.9654258489608765
CHEMBL.COMPOUND:CHEMBL284348,0.965417206287384
CHEMBL.COMPOUND:CHEMBL717,0.9653995037078857
CHEMBL.COMPOUND:CHEMBL221722,0.9653799533843994
CHEMBL.COMPOUND:CHEMBL131,0.9652954936027527
CHEMBL.COMPOUND:CHEMBL504760,0.9651724100112915
CHEMBL.COMPOUND:CHEMBL231813,0.9651310443878174
CHEMBL.COMPOUND:CHEMBL1617,0.964931845664978
CHEMBL.COMPOUND:CHEMBL128,0.96491539478302
CHEMBL.COMPOUND:CHEMBL508338,0.9648683071136475
CHEMBL.COMPOUND:CHEMBL593,0.9648469686508179
CHEMBL.COMPOUND:CHEMBL1269025,0.9648286700248718
CHEMBL.COMPOUND:CHEMBL256997,0.9647224545478821
CHEMBL.COMPOUND:CHEMBL365141,0.9645465016365051
CHEMBL.COMPOUND:CHEMBL2374220,0.9645439982414246
CHEMBL.COMPOUND:CHEMBL437765,0.9644758105278015
CHEMBL.COMPOUND:CHEMBL1235017,0.9644572734832764
CHEMBL.COMPOUND:CHEMBL526,0.9644479751586914
